index,Location,RainTomorrow
41466,Bendigo,0
3331,BadgerysCreek,1
98658,Walpole,1
100723,Hobart,0
25068,SydneyAirport,1
104029,Launceston,0
85369,Woomera,0
8782,CoffsHarbour,0
42932,Bendigo,0
4383,BadgerysCreek,0
72530,GoldCoast,0
14562,NorahHead,1
37348,Tuggeranong,1
21468,Sydney,1
32965,Wollongong,1
24584,SydneyAirport,1
67052,Brisbane,0
43635,Bendigo,1
16320,NorfolkIsland,0
47368,MelbourneAirport,1
10345,Moree,0
51797,Melbourne,0
51545,Melbourne,0
29910,Williamtown,0
94775,PerthAirport,0
48332,MelbourneAirport,0
73678,Townsville,0
40631,Ballarat,0
53019,Mildura,0
19895,Richmond,0
77180,Adelaide,0
105244,AliceSprings,0
13352,NorahHead,0
39270,Ballarat,1
16927,NorfolkIsland,0
2364,Albury,0
28919,Williamtown,0
90886,PearceRAAF,0
69995,Cairns,1
64220,Brisbane,1
100902,Hobart,0
10898,Moree,0
1727,Albury,0
33584,Canberra,0
2781,BadgerysCreek,0
21038,Sydney,0
29482,Williamtown,0
60203,Watsonia,0
53660,Mildura,0
47665,MelbourneAirport,1
9106,CoffsHarbour,0
98151,Walpole,0
109122,Darwin,0
65625,Brisbane,0
100474,Hobart,0
81595,Nuriootpa,0
32229,Wollongong,0
22228,Sydney,0
92219,PerthAirport,0
15423,NorahHead,1
7117,Cobar,0
58090,Portland,0
54484,Mildura,0
26302,WaggaWagga,0
28630,Williamtown,0
99904,Walpole,0
29234,Williamtown,0
17336,NorfolkIsland,0
60231,Watsonia,0
92824,PerthAirport,1
78311,Adelaide,1
109368,Darwin,0
101225,Hobart,0
95151,Perth,0
26324,WaggaWagga,1
124,Albury,0
48124,MelbourneAirport,0
34538,Canberra,0
12237,Moree,0
59315,Watsonia,0
39444,Ballarat,0
83934,Nuriootpa,1
31753,Wollongong,0
86095,Woomera,0
4106,BadgerysCreek,0
70423,GoldCoast,0
105089,AliceSprings,0
81828,Nuriootpa,0
66909,Brisbane,0
68702,Cairns,0
73992,Townsville,0
66072,Brisbane,1
12374,Moree,0
31885,Wollongong,0
22756,SydneyAirport,0
45097,Sale,0
84682,Woomera,0
24977,SydneyAirport,1
105822,AliceSprings,0
10716,Moree,0
40853,Ballarat,1
57648,Portland,0
27825,WaggaWagga,1
90818,PearceRAAF,0
16330,NorfolkIsland,0
12974,NorahHead,0
28976,Williamtown,0
97691,Perth,0
112728,Uluru,1
18524,Richmond,0
76944,Adelaide,0
45979,Sale,1
47016,MelbourneAirport,0
64775,Brisbane,0
19435,Richmond,0
22092,Sydney,1
88588,Witchcliffe,0
18959,Richmond,0
9474,CoffsHarbour,0
26355,WaggaWagga,1
67535,Cairns,0
55134,Nhil,1
28242,WaggaWagga,0
7193,Cobar,0
6863,Cobar,0
56915,Portland,1
92225,PerthAirport,0
94360,PerthAirport,0
40444,Ballarat,0
14580,NorahHead,0
29797,Williamtown,1
75376,Townsville,0
69333,Cairns,0
99938,Walpole,0
21690,Sydney,1
58683,Portland,0
81922,Nuriootpa,0
81121,MountGambier,0
30619,Wollongong,1
64181,Brisbane,0
22417,Sydney,1
53090,Mildura,0
107225,AliceSprings,0
107557,AliceSprings,0
71754,GoldCoast,0
43801,Bendigo,1
95511,Perth,0
1851,Albury,0
90190,PearceRAAF,0
37230,Tuggeranong,0
55998,Nhil,0
106966,AliceSprings,0
72925,Townsville,1
50801,Melbourne,0
39512,Ballarat,0
111956,Uluru,0
65984,Brisbane,0
55672,Nhil,0
58281,Portland,0
57825,Portland,0
27395,WaggaWagga,0
103124,Hobart,0
12731,Moree,0
75467,Townsville,0
67438,Cairns,0
78667,MountGambier,0
92796,PerthAirport,0
100864,Hobart,0
71900,GoldCoast,1
28795,Williamtown,0
108081,Darwin,0
64503,Brisbane,1
35499,Canberra,0
96547,Perth,0
105962,AliceSprings,0
91406,PearceRAAF,0
21689,Sydney,1
2864,BadgerysCreek,0
55802,Nhil,1
57868,Portland,0
43986,Bendigo,0
13388,NorahHead,0
72435,GoldCoast,1
89888,PearceRAAF,0
105838,AliceSprings,0
42060,Bendigo,1
22247,Sydney,0
37661,Tuggeranong,0
40205,Ballarat,0
50721,Melbourne,0
12601,Moree,0
29920,Williamtown,0
79193,MountGambier,0
108852,Darwin,1
9530,CoffsHarbour,0
69476,Cairns,0
7957,CoffsHarbour,1
16129,NorfolkIsland,0
65464,Brisbane,0
5615,Cobar,0
43440,Bendigo,0
31502,Wollongong,1
213,Albury,0
24885,SydneyAirport,0
35071,Canberra,1
60017,Watsonia,0
27106,WaggaWagga,0
101672,Hobart,0
93670,PerthAirport,0
106758,AliceSprings,0
84862,Woomera,0
45121,Sale,0
44694,Sale,1
94047,PerthAirport,0
80997,MountGambier,0
16300,NorfolkIsland,0
89600,PearceRAAF,0
29021,Williamtown,0
3586,BadgerysCreek,1
41460,Bendigo,0
87142,Witchcliffe,0
42103,Bendigo,0
3557,BadgerysCreek,1
73751,Townsville,1
86706,Woomera,0
110151,Darwin,0
77800,Adelaide,0
33443,Canberra,0
59551,Watsonia,0
103075,Hobart,0
17616,NorfolkIsland,1
92414,PerthAirport,1
78325,Adelaide,0
480,Albury,0
38930,Ballarat,0
84943,Woomera,0
1384,Albury,0
24471,SydneyAirport,1
94310,PerthAirport,0
94329,PerthAirport,0
104022,Launceston,0
73824,Townsville,0
41400,Bendigo,0
38811,Ballarat,0
45658,Sale,0
73403,Townsville,0
83958,Nuriootpa,1
96973,Perth,0
9413,CoffsHarbour,0
77836,Adelaide,0
100559,Hobart,0
10402,Moree,1
8624,CoffsHarbour,0
76506,Adelaide,0
15628,NorfolkIsland,0
46604,Sale,0
92713,PerthAirport,0
85546,Woomera,0
4690,BadgerysCreek,1
51368,Melbourne,0
74398,Townsville,0
4144,BadgerysCreek,1
60550,Watsonia,0
86784,Woomera,0
11121,Moree,0
112106,Uluru,0
101523,Hobart,0
109169,Darwin,0
41773,Bendigo,0
11635,Moree,0
105928,AliceSprings,0
84255,Woomera,0
30674,Wollongong,0
8337,CoffsHarbour,1
109383,Darwin,0
111612,Uluru,0
34316,Canberra,0
76093,Adelaide,0
62930,Dartmoor,0
39017,Ballarat,0
36179,Tuggeranong,0
7889,CoffsHarbour,1
14533,NorahHead,1
105547,AliceSprings,1
40076,Ballarat,0
36437,Tuggeranong,0
27627,WaggaWagga,0
45686,Sale,0
112554,Uluru,0
63787,Dartmoor,0
33318,Wollongong,0
58302,Portland,0
75147,Townsville,0
82879,Nuriootpa,0
34202,Canberra,0
90088,PearceRAAF,0
59823,Watsonia,1
24875,SydneyAirport,0
99911,Walpole,0
97371,Perth,0
38729,Ballarat,0
75441,Townsville,0
38145,Tuggeranong,1
25412,SydneyAirport,1
96137,Perth,0
63519,Dartmoor,0
5419,Cobar,1
30506,Williamtown,1
99175,Walpole,0
59384,Watsonia,1
79126,MountGambier,0
67895,Cairns,0
18496,Richmond,0
13448,NorahHead,0
46243,Sale,1
446,Albury,1
11825,Moree,0
15821,NorfolkIsland,0
72734,GoldCoast,0
22576,Sydney,1
86443,Woomera,1
46038,Sale,0
81497,Nuriootpa,0
14841,NorahHead,1
38831,Ballarat,0
55521,Nhil,1
89430,PearceRAAF,0
39175,Ballarat,0
54482,Mildura,0
26866,WaggaWagga,0
105472,AliceSprings,0
84352,Woomera,0
39666,Ballarat,0
66483,Brisbane,0
23651,SydneyAirport,0
36978,Tuggeranong,0
4554,BadgerysCreek,0
15041,NorahHead,0
15130,NorahHead,0
30926,Wollongong,1
2560,BadgerysCreek,0
82112,Nuriootpa,0
50830,Melbourne,0
10372,Moree,0
97878,Walpole,0
51723,Melbourne,0
95119,Perth,1
58297,Portland,0
8010,CoffsHarbour,1
99138,Walpole,0
5587,Cobar,0
66289,Brisbane,0
9016,CoffsHarbour,0
52149,Mildura,0
90447,PearceRAAF,0
53264,Mildura,0
28546,Williamtown,0
21203,Sydney,1
94930,Perth,0
43476,Bendigo,0
70534,GoldCoast,1
8156,CoffsHarbour,0
50020,Melbourne,0
21131,Sydney,0
90621,PearceRAAF,1
874,Albury,0
30307,Williamtown,0
55127,Nhil,0
24030,SydneyAirport,0
100355,Hobart,0
32028,Wollongong,1
83469,Nuriootpa,1
5370,Cobar,1
98438,Walpole,1
34644,Canberra,0
34477,Canberra,0
101042,Hobart,0
53353,Mildura,1
94459,PerthAirport,1
30623,Wollongong,1
78815,MountGambier,0
13700,NorahHead,1
22856,SydneyAirport,0
16136,NorfolkIsland,0
8827,CoffsHarbour,0
23758,SydneyAirport,0
101698,Hobart,0
21345,Sydney,0
99205,Walpole,0
67323,Cairns,1
32055,Wollongong,0
2039,Albury,0
79095,MountGambier,1
1610,Albury,1
23925,SydneyAirport,0
95748,Perth,1
16159,NorfolkIsland,0
14233,NorahHead,0
4661,BadgerysCreek,0
31539,Wollongong,0
89231,Witchcliffe,0
99038,Walpole,0
110188,Darwin,0
11662,Moree,0
100604,Hobart,0
11584,Moree,0
88433,Witchcliffe,1
102417,Hobart,0
4880,Cobar,0
63255,Dartmoor,0
1675,Albury,0
52596,Mildura,0
71814,GoldCoast,0
55004,Nhil,0
66309,Brisbane,1
111284,Katherine,1
29960,Williamtown,0
27762,WaggaWagga,1
95081,Perth,0
16345,NorfolkIsland,0
31453,Wollongong,0
36241,Tuggeranong,0
8963,CoffsHarbour,1
31693,Wollongong,1
95001,Perth,0
7416,Cobar,1
19499,Richmond,0
22759,SydneyAirport,0
34447,Canberra,1
66813,Brisbane,1
93108,PerthAirport,1
32741,Wollongong,0
78690,MountGambier,0
93697,PerthAirport,0
68589,Cairns,1
7563,Cobar,0
15282,NorahHead,1
107784,Darwin,0
11299,Moree,0
53719,Mildura,0
87080,Woomera,0
30851,Wollongong,0
97528,Perth,0
69325,Cairns,1
40363,Ballarat,0
13672,NorahHead,0
74131,Townsville,0
15554,NorfolkIsland,0
12119,Moree,0
99859,Walpole,1
97551,Perth,1
54630,Mildura,0
36504,Tuggeranong,1
7862,CoffsHarbour,0
101170,Hobart,0
77264,Adelaide,1
5690,Cobar,0
28442,Williamtown,0
112513,Uluru,0
69697,Cairns,0
24606,SydneyAirport,1
55342,Nhil,0
52820,Mildura,0
68237,Cairns,1
13630,NorahHead,0
109455,Darwin,0
36245,Tuggeranong,0
15477,NorahHead,0
52495,Mildura,0
93693,PerthAirport,1
77204,Adelaide,0
64465,Brisbane,0
79605,MountGambier,0
35654,Canberra,0
73257,Townsville,0
47069,MelbourneAirport,0
16917,NorfolkIsland,0
98411,Walpole,1
5106,Cobar,0
61297,Watsonia,0
3446,BadgerysCreek,0
105595,AliceSprings,0
31736,Wollongong,0
71981,GoldCoast,0
101432,Hobart,0
93041,PerthAirport,0
24242,SydneyAirport,0
36967,Tuggeranong,0
19470,Richmond,0
81503,Nuriootpa,0
4729,BadgerysCreek,0
50639,Melbourne,1
28002,WaggaWagga,0
22897,SydneyAirport,0
110864,Katherine,0
91335,PearceRAAF,0
16986,NorfolkIsland,0
64276,Brisbane,0
69730,Cairns,0
1083,Albury,0
91348,PearceRAAF,0
102180,Hobart,0
65353,Brisbane,0
30313,Williamtown,1
8441,CoffsHarbour,1
67225,Cairns,1
101910,Hobart,0
43553,Bendigo,0
48408,MelbourneAirport,0
20270,Richmond,0
102614,Hobart,0
76917,Adelaide,0
66656,Brisbane,0
57826,Portland,0
17306,NorfolkIsland,0
76675,Adelaide,1
55547,Nhil,0
112683,Uluru,0
92697,PerthAirport,1
32344,Wollongong,0
78816,MountGambier,0
32649,Wollongong,0
15842,NorfolkIsland,0
14341,NorahHead,0
4548,BadgerysCreek,0
108580,Darwin,1
43087,Bendigo,0
85383,Woomera,0
37143,Tuggeranong,1
110792,Darwin,0
81580,Nuriootpa,1
66737,Brisbane,1
83056,Nuriootpa,0
75747,Townsville,0
51353,Melbourne,0
29728,Williamtown,0
59492,Watsonia,0
69926,Cairns,0
48593,MelbourneAirport,1
51268,Melbourne,0
64225,Brisbane,0
27824,WaggaWagga,1
62630,Dartmoor,0
9466,CoffsHarbour,1
91988,PerthAirport,0
109983,Darwin,0
62872,Dartmoor,0
54618,Mildura,0
34184,Canberra,0
86241,Woomera,0
72189,GoldCoast,1
106632,AliceSprings,0
6346,Cobar,0
31366,Wollongong,1
99299,Walpole,0
107779,Darwin,0
104870,Launceston,0
26352,WaggaWagga,0
12537,Moree,0
38518,Ballarat,0
43841,Bendigo,0
49226,MelbourneAirport,1
37627,Tuggeranong,0
58455,Portland,1
13614,NorahHead,0
3673,BadgerysCreek,0
50900,Melbourne,0
23279,SydneyAirport,0
98458,Walpole,0
21121,Sydney,0
85118,Woomera,0
109779,Darwin,0
22772,SydneyAirport,1
27203,WaggaWagga,0
43963,Bendigo,1
45263,Sale,0
68031,Cairns,0
88283,Witchcliffe,0
1207,Albury,0
17817,NorfolkIsland,0
22660,Sydney,0
100812,Hobart,0
15713,NorfolkIsland,0
48415,MelbourneAirport,0
81836,Nuriootpa,0
28851,Williamtown,0
28838,Williamtown,1
24724,SydneyAirport,1
66681,Brisbane,0
86521,Woomera,0
12255,Moree,0
20900,Sydney,1
91344,PearceRAAF,0
41602,Bendigo,0
12827,NorahHead,0
2564,BadgerysCreek,0
26276,WaggaWagga,0
63633,Dartmoor,0
20355,Richmond,0
87702,Witchcliffe,0
54013,Mildura,0
34264,Canberra,0
60398,Watsonia,1
96189,Perth,0
67227,Cairns,1
50333,Melbourne,0
60170,Watsonia,1
69744,Cairns,0
80462,MountGambier,0
32967,Wollongong,0
43764,Bendigo,1
32592,Wollongong,0
35932,Canberra,0
56430,Portland,0
6126,Cobar,0
20955,Sydney,0
47263,MelbourneAirport,0
97012,Perth,0
4872,Cobar,0
81788,Nuriootpa,0
93984,PerthAirport,0
82770,Nuriootpa,1
13487,NorahHead,0
18727,Richmond,0
30338,Williamtown,0
42493,Bendigo,0
22663,Sydney,0
100914,Hobart,0
47396,MelbourneAirport,0
105855,AliceSprings,0
77267,Adelaide,1
8472,CoffsHarbour,0
5881,Cobar,0
47392,MelbourneAirport,1
101053,Hobart,0
52625,Mildura,0
53394,Mildura,0
30836,Wollongong,1
81773,Nuriootpa,0
21352,Sydney,0
52271,Mildura,0
112681,Uluru,0
88418,Witchcliffe,1
52612,Mildura,0
110268,Darwin,1
106047,AliceSprings,0
87509,Witchcliffe,0
41891,Bendigo,0
8229,CoffsHarbour,1
93729,PerthAirport,0
96177,Perth,0
95493,Perth,1
85662,Woomera,1
71078,GoldCoast,0
26955,WaggaWagga,0
53220,Mildura,0
76424,Adelaide,0
13394,NorahHead,0
19230,Richmond,0
5048,Cobar,0
18208,NorfolkIsland,0
87000,Woomera,0
17525,NorfolkIsland,0
85310,Woomera,0
43317,Bendigo,1
74870,Townsville,0
95845,Perth,0
20552,Sydney,0
109897,Darwin,0
33606,Canberra,1
70306,GoldCoast,0
25897,WaggaWagga,0
55843,Nhil,0
17146,NorfolkIsland,0
12867,NorahHead,1
99864,Walpole,0
67648,Cairns,1
33761,Canberra,0
34392,Canberra,0
20176,Richmond,0
18707,Richmond,0
2662,BadgerysCreek,0
76408,Adelaide,1
72756,GoldCoast,0
69020,Cairns,0
75021,Townsville,0
29741,Williamtown,1
38848,Ballarat,0
80936,MountGambier,0
40313,Ballarat,0
85309,Woomera,0
108299,Darwin,1
65721,Brisbane,0
35172,Canberra,0
34178,Canberra,0
99470,Walpole,0
79147,MountGambier,0
12548,Moree,0
3996,BadgerysCreek,1
24968,SydneyAirport,0
89040,Witchcliffe,1
97380,Perth,0
52307,Mildura,0
84896,Woomera,0
109394,Darwin,0
40956,Ballarat,1
81172,MountGambier,1
22636,Sydney,0
101816,Hobart,0
67616,Cairns,0
50457,Melbourne,0
98181,Walpole,0
77436,Adelaide,0
50872,Melbourne,0
39753,Ballarat,0
5194,Cobar,0
93483,PerthAirport,0
105322,AliceSprings,0
33881,Canberra,0
51377,Melbourne,0
87988,Witchcliffe,0
56522,Portland,1
24102,SydneyAirport,1
6606,Cobar,1
24377,SydneyAirport,0
98339,Walpole,1
86456,Woomera,0
37264,Tuggeranong,0
34927,Canberra,0
42153,Bendigo,0
107908,Darwin,1
48279,MelbourneAirport,0
112503,Uluru,0
19074,Richmond,0
44716,Sale,0
79317,MountGambier,0
38309,Tuggeranong,0
73373,Townsville,0
96584,Perth,0
70224,GoldCoast,0
76476,Adelaide,0
39502,Ballarat,0
106973,AliceSprings,0
53663,Mildura,1
52039,Mildura,0
24617,SydneyAirport,1
110418,Darwin,0
57785,Portland,1
44088,Sale,0
56057,Nhil,0
12555,Moree,0
87167,Witchcliffe,0
91442,PearceRAAF,0
89356,Witchcliffe,0
56651,Portland,0
47627,MelbourneAirport,0
98016,Walpole,0
86089,Woomera,0
101003,Hobart,0
54692,Mildura,0
102669,Hobart,0
19752,Richmond,1
34301,Canberra,0
69582,Cairns,0
59768,Watsonia,1
11689,Moree,0
80899,MountGambier,0
112845,Uluru,0
11608,Moree,0
44692,Sale,1
104492,Launceston,1
53567,Mildura,0
89568,PearceRAAF,1
56505,Portland,1
101536,Hobart,1
22153,Sydney,0
105001,AliceSprings,1
4278,BadgerysCreek,0
73198,Townsville,0
82504,Nuriootpa,0
91697,PearceRAAF,0
44816,Sale,0
46204,Sale,0
57994,Portland,0
28405,WaggaWagga,0
3060,BadgerysCreek,0
41609,Bendigo,1
20347,Richmond,1
4025,BadgerysCreek,0
53198,Mildura,0
22564,Sydney,1
53294,Mildura,0
90806,PearceRAAF,0
4517,BadgerysCreek,0
62218,Dartmoor,1
65511,Brisbane,0
76684,Adelaide,0
36735,Tuggeranong,1
108392,Darwin,0
11171,Moree,0
45674,Sale,0
102347,Hobart,0
27291,WaggaWagga,0
14859,NorahHead,0
24380,SydneyAirport,0
44050,Sale,1
52782,Mildura,0
59437,Watsonia,1
93909,PerthAirport,0
28629,Williamtown,0
92749,PerthAirport,0
58357,Portland,0
31663,Wollongong,0
21412,Sydney,1
107248,AliceSprings,0
36696,Tuggeranong,0
68057,Cairns,0
2090,Albury,0
79075,MountGambier,0
14223,NorahHead,0
33093,Wollongong,0
30438,Williamtown,0
46877,MelbourneAirport,0
39403,Ballarat,1
64433,Brisbane,1
35890,Canberra,0
60524,Watsonia,1
75907,Adelaide,0
71373,GoldCoast,0
86468,Woomera,0
3691,BadgerysCreek,0
74944,Townsville,0
102641,Hobart,0
46741,MelbourneAirport,0
77457,Adelaide,0
75515,Townsville,0
106752,AliceSprings,0
52826,Mildura,0
54653,Mildura,0
35906,Canberra,0
39366,Ballarat,1
63574,Dartmoor,1
75448,Townsville,1
16282,NorfolkIsland,1
25994,WaggaWagga,0
55537,Nhil,0
62865,Dartmoor,0
58345,Portland,0
26867,WaggaWagga,0
58247,Portland,1
92820,PerthAirport,1
91052,PearceRAAF,0
38538,Ballarat,0
89132,Witchcliffe,1
69473,Cairns,0
69098,Cairns,1
14861,NorahHead,0
55314,Nhil,1
5273,Cobar,0
13038,NorahHead,1
61483,Watsonia,0
34294,Canberra,0
41981,Bendigo,0
62827,Dartmoor,1
29636,Williamtown,0
76470,Adelaide,0
93727,PerthAirport,1
93251,PerthAirport,1
103463,Launceston,0
100980,Hobart,1
74795,Townsville,1
16021,NorfolkIsland,1
70305,GoldCoast,0
55116,Nhil,0
45984,Sale,0
15514,NorahHead,1
22378,Sydney,0
102845,Hobart,0
97493,Perth,0
74002,Townsville,0
24849,SydneyAirport,1
22813,SydneyAirport,0
21080,Sydney,0
14310,NorahHead,0
82711,Nuriootpa,0
41665,Bendigo,0
81389,MountGambier,0
103916,Launceston,0
62954,Dartmoor,0
9970,CoffsHarbour,0
19017,Richmond,0
56551,Portland,0
56423,Portland,1
60346,Watsonia,0
40992,Ballarat,0
101951,Hobart,0
56004,Nhil,1
101968,Hobart,0
110699,Darwin,1
90811,PearceRAAF,0
68809,Cairns,0
110213,Darwin,0
64839,Brisbane,0
75032,Townsville,0
83287,Nuriootpa,0
28365,WaggaWagga,0
72612,GoldCoast,0
68482,Cairns,0
89483,PearceRAAF,0
49549,MelbourneAirport,0
84579,Woomera,0
2914,BadgerysCreek,0
71487,GoldCoast,0
98821,Walpole,0
91632,PearceRAAF,0
2458,BadgerysCreek,1
57020,Portland,0
22873,SydneyAirport,0
87531,Witchcliffe,0
32599,Wollongong,1
22908,SydneyAirport,0
106055,AliceSprings,0
95002,Perth,0
87153,Witchcliffe,1
12306,Moree,0
102673,Hobart,0
82895,Nuriootpa,1
60781,Watsonia,1
27147,WaggaWagga,1
39940,Ballarat,1
99164,Walpole,0
60469,Watsonia,0
96971,Perth,1
5222,Cobar,1
91675,PearceRAAF,0
32453,Wollongong,0
92752,PerthAirport,1
107027,AliceSprings,0
73899,Townsville,0
109258,Darwin,1
58601,Portland,0
30978,Wollongong,0
78840,MountGambier,1
37678,Tuggeranong,0
89629,PearceRAAF,1
65804,Brisbane,1
39961,Ballarat,0
47213,MelbourneAirport,0
43745,Bendigo,1
13057,NorahHead,0
43603,Bendigo,0
51312,Melbourne,0
69099,Cairns,0
40175,Ballarat,0
9228,CoffsHarbour,0
58481,Portland,0
97210,Perth,1
90291,PearceRAAF,0
95575,Perth,0
91182,PearceRAAF,1
108569,Darwin,1
39152,Ballarat,0
1192,Albury,0
92497,PerthAirport,0
12767,NorahHead,0
63917,Dartmoor,1
77702,Adelaide,0
19686,Richmond,0
112530,Uluru,0
102000,Hobart,0
45113,Sale,0
13973,NorahHead,0
20629,Sydney,1
104911,Launceston,0
30460,Williamtown,0
3051,BadgerysCreek,1
6737,Cobar,0
32855,Wollongong,0
13629,NorahHead,0
19586,Richmond,0
18213,NorfolkIsland,1
93764,PerthAirport,0
94135,PerthAirport,0
43919,Bendigo,0
84141,Nuriootpa,0
77200,Adelaide,0
41336,Bendigo,0
13646,NorahHead,0
94116,PerthAirport,1
45856,Sale,1
10028,CoffsHarbour,1
25459,SydneyAirport,1
50520,Melbourne,1
7702,CoffsHarbour,1
70960,GoldCoast,0
59641,Watsonia,0
8344,CoffsHarbour,0
73714,Townsville,0
23929,SydneyAirport,0
58502,Portland,0
89721,PearceRAAF,0
67713,Cairns,0
91465,PearceRAAF,0
74783,Townsville,0
99286,Walpole,1
80960,MountGambier,0
88408,Witchcliffe,0
42832,Bendigo,0
88874,Witchcliffe,0
81558,Nuriootpa,1
21296,Sydney,0
106100,AliceSprings,0
83704,Nuriootpa,0
49250,MelbourneAirport,0
20506,Sydney,1
109000,Darwin,1
19737,Richmond,0
77306,Adelaide,1
85678,Woomera,0
83721,Nuriootpa,0
86815,Woomera,0
45149,Sale,1
93449,PerthAirport,0
26661,WaggaWagga,0
36748,Tuggeranong,0
46028,Sale,0
87236,Witchcliffe,1
94119,PerthAirport,0
72570,GoldCoast,0
44814,Sale,0
96024,Perth,0
102014,Hobart,0
109338,Darwin,0
55727,Nhil,0
5350,Cobar,0
97564,Perth,1
89375,Witchcliffe,1
6573,Cobar,0
77631,Adelaide,0
95442,Perth,0
42790,Bendigo,1
112679,Uluru,0
94509,PerthAirport,1
10500,Moree,0
96760,Perth,0
80833,MountGambier,0
93448,PerthAirport,0
58430,Portland,0
90434,PearceRAAF,0
76845,Adelaide,1
49343,MelbourneAirport,0
47295,MelbourneAirport,1
63954,Dartmoor,0
46022,Sale,0
22557,Sydney,0
20788,Sydney,1
31725,Wollongong,0
62252,Dartmoor,0
26212,WaggaWagga,0
26083,WaggaWagga,0
94698,PerthAirport,0
29915,Williamtown,0
2030,Albury,1
2241,Albury,0
26821,WaggaWagga,0
36350,Tuggeranong,1
31926,Wollongong,0
53225,Mildura,0
72095,GoldCoast,0
92060,PerthAirport,0
79435,MountGambier,0
4397,BadgerysCreek,0
90271,PearceRAAF,0
23423,SydneyAirport,0
69430,Cairns,1
22374,Sydney,1
74763,Townsville,0
101721,Hobart,0
78621,MountGambier,1
89201,Witchcliffe,0
46703,Sale,0
16064,NorfolkIsland,0
109997,Darwin,0
13148,NorahHead,0
64618,Brisbane,0
16697,NorfolkIsland,1
28352,WaggaWagga,0
104355,Launceston,0
105783,AliceSprings,0
64849,Brisbane,0
86931,Woomera,0
5058,Cobar,0
45021,Sale,0
15651,NorfolkIsland,0
56127,Nhil,0
108156,Darwin,0
33442,Canberra,0
112664,Uluru,1
103549,Launceston,0
31505,Wollongong,0
37695,Tuggeranong,0
52802,Mildura,0
99586,Walpole,0
18990,Richmond,0
43368,Bendigo,1
61899,Dartmoor,1
23239,SydneyAirport,1
101570,Hobart,0
10863,Moree,0
58717,Portland,1
106658,AliceSprings,0
75888,Adelaide,1
13942,NorahHead,0
51982,Mildura,0
109277,Darwin,0
32597,Wollongong,0
89684,PearceRAAF,0
42744,Bendigo,0
106179,AliceSprings,0
58053,Portland,0
101165,Hobart,0
17799,NorfolkIsland,0
46928,MelbourneAirport,0
110461,Darwin,0
22150,Sydney,1
6292,Cobar,0
52212,Mildura,0
8652,CoffsHarbour,1
77206,Adelaide,0
77087,Adelaide,0
33050,Wollongong,0
54918,Nhil,1
78480,Adelaide,1
87486,Witchcliffe,0
75176,Townsville,0
69724,Cairns,1
57593,Portland,0
48190,MelbourneAirport,0
40769,Ballarat,0
2601,BadgerysCreek,0
51885,Melbourne,0
10817,Moree,0
43759,Bendigo,1
36757,Tuggeranong,0
17511,NorfolkIsland,0
83948,Nuriootpa,0
82403,Nuriootpa,0
43292,Bendigo,0
81451,Nuriootpa,0
22623,Sydney,0
43536,Bendigo,0
26646,WaggaWagga,0
8322,CoffsHarbour,0
913,Albury,0
92135,PerthAirport,0
90743,PearceRAAF,0
95217,Perth,1
63507,Dartmoor,0
105502,AliceSprings,1
46600,Sale,0
95658,Perth,0
49982,Melbourne,1
72864,GoldCoast,0
42669,Bendigo,0
26597,WaggaWagga,0
77339,Adelaide,0
12459,Moree,1
92712,PerthAirport,0
23273,SydneyAirport,0
91244,PearceRAAF,0
30310,Williamtown,0
36457,Tuggeranong,0
27083,WaggaWagga,1
36510,Tuggeranong,0
108533,Darwin,0
106273,AliceSprings,0
98627,Walpole,1
43579,Bendigo,1
109067,Darwin,0
18717,Richmond,0
85074,Woomera,0
45091,Sale,0
7267,Cobar,0
4374,BadgerysCreek,0
355,Albury,0
95688,Perth,0
92061,PerthAirport,0
85883,Woomera,0
10308,Moree,0
85576,Woomera,0
12761,NorahHead,0
42687,Bendigo,0
89745,PearceRAAF,0
11144,Moree,0
14757,NorahHead,0
33900,Canberra,0
100849,Hobart,0
17161,NorfolkIsland,0
68579,Cairns,1
86725,Woomera,1
6609,Cobar,0
49906,Melbourne,0
78580,MountGambier,0
35815,Canberra,1
99328,Walpole,0
70320,GoldCoast,0
109422,Darwin,0
99437,Walpole,0
68507,Cairns,0
61608,Watsonia,1
36582,Tuggeranong,0
85491,Woomera,0
302,Albury,0
79385,MountGambier,0
48400,MelbourneAirport,0
40011,Ballarat,0
7238,Cobar,0
10016,CoffsHarbour,0
18267,NorfolkIsland,0
44354,Sale,1
80421,MountGambier,1
18277,NorfolkIsland,0
32839,Wollongong,0
96173,Perth,1
48474,MelbourneAirport,0
25458,SydneyAirport,0
56658,Portland,0
42348,Bendigo,0
48768,MelbourneAirport,0
72495,GoldCoast,0
27010,WaggaWagga,0
61236,Watsonia,0
102784,Hobart,0
108736,Darwin,0
43419,Bendigo,0
13230,NorahHead,1
102926,Hobart,0
61379,Watsonia,0
93873,PerthAirport,0
86473,Woomera,0
100681,Hobart,0
14419,NorahHead,0
55470,Nhil,0
93268,PerthAirport,0
101371,Hobart,0
56774,Portland,0
40154,Ballarat,0
68372,Cairns,0
94205,PerthAirport,0
52255,Mildura,0
62950,Dartmoor,0
90608,PearceRAAF,1
2622,BadgerysCreek,0
108514,Darwin,0
478,Albury,0
99677,Walpole,0
105041,AliceSprings,0
74894,Townsville,1
95225,Perth,0
69502,Cairns,1
